Customer_ID,Policy_ID,Customer_Name,Age,City,Policy_Type,Policy_Start_Date,Policy_Status,Annual_Premium,Sum_Assured,Claim_Status,Claim_Amount,Deductible,Sales_Channel,Payment_Mode,Claim_Ratio,Premium_Band,Age_Group
CUST102557,POL202557,Rahul Patel,32.0,Hyderabad,Auto,2024-02-06,Lapsed,86156.12,1240210.46,No Claim,0.0,7791.56,Agent,Bank Transfer,0.0,Very High,26-35
CUST109573,POL209573,Arun Kumar,19.0,Jaipur,Annuity,2022-12-23,Expired,67486.05,1339389.86,Denied,213972.95,3333.1,Branch,Credit Card,3.170624892107332,Very High,18-25
CUST101119,POL201119,Vijay Nair,44.0,Ahmedabad,Health,2024-08-05,Active,16669.46,127027.07,Denied,339316.24,4326.8,Online,Debit Card,20.355562807673437,Medium,36-45
CUST108810,POL208810,Sneha Singh,21.0,Ahmedabad,Life,2023-06-19,Lapsed,48531.42,183537.84,Denied,350788.94,8801.21,Partner,Auto Debit,7.228079046522851,High,18-25
CUST103410,POL203410,Vijay Nair,20.0,Ahmedabad,Health,2022-02-20,Expired,40740.51,181020.06,No Claim,0.0,1849.34,Online,Bank Transfer,0.0,High,18-25
CUST102496,POL202496,Rahul Patel,36.0,Chennai,Home,2025-04-03,Cancelled,71936.96,1246731.48,Pending,100957.05,8048.24,Branch,UPI,1.4034100134339844,Very High,36-45
CUST104040,POL204040,Sneha Singh,45.0,Hyderabad,Term Life,2023-12-18,Active,69864.84,2126972.86,Denied,48265.88,1956.79,Branch,Cash,0.6908464973225446,Very High,36-45
CUST100193,POL200193,Divya Gupta,57.0,Delhi,Health,2023-09-25,Cancelled,61108.97,2230916.41,No Claim,0.0,9892.75,Partner,Cash,0.0,Very High,56-65
CUST105950,POL205950,Priya Sharma,69.0,Ahmedabad,Term Life,2023-11-02,Active,69982.86,1854354.97,Pending,159325.68,8437.39,Branch,Debit Card,2.276638594078607,Very High,65+
CUST103536,POL203536,Anjali Iyer,75.0,Pune,Term Life,2022-04-17,Lapsed,61670.2,582741.21,Pending,36323.23,3975.16,Agent,UPI,0.5889916037243272,Very High,65+
CUST107542,POL207542,Vijay Nair,20.0,Kolkata,Auto,2021-07-03,Active,95686.88,752975.96,Denied,60577.53,4888.22,Branch,Cash,0.6330808361606105,Very High,18-25
CUST105948,POL205948,Karthik Reddy,26.0,Chennai,Term Life,2024-04-06,Active,51505.93,522555.59,Pending,2754.21,5315.68,Partner,Credit Card,0.0534736485682328,Very High,26-35
CUST102647,POL202647,Suresh Verma,45.0,Coimbatore,Travel,2023-02-15,Expired,18025.64,659156.61,Under Review,327880.35,2086.52,Branch,Cash,18.189664832982352,Medium,36-45
CUST101963,POL201963,Karthik Reddy,55.0,Bangalore,Term Life,2023-12-09,Lapsed,41098.6,1195656.34,No Claim,0.0,5955.53,Broker,UPI,0.0,High,46-55
CUST104004,POL204004,Vijay Nair,44.0,Pune,Travel,2023-03-08,Active,47653.34,104753.46,No Claim,0.0,8563.32,Online,Credit Card,0.0,High,36-45
CUST100004,POL200004,Priya Sharma,48.0,Ahmedabad,Health,2024-06-07,Cancelled,21910.52,933771.81,Denied,76499.79,3597.18,Online,Bank Transfer,3.4914639177892624,Medium,46-55
CUST104696,POL204696,Arun Kumar,63.0,Pune,Health,2022-07-26,Expired,59823.83,800942.24,Approved,252971.1,1817.99,Broker,Auto Debit,4.228600876941513,Very High,56-65
CUST103886,POL203886,Anjali Iyer,23.0,Mumbai,Health,2022-07-03,Active,10949.76,744440.7,No Claim,0.0,6715.06,Partner,Auto Debit,0.0,Medium,18-25
CUST102732,POL202732,Suresh Verma,24.0,Coimbatore,Term Life,2022-04-08,Cancelled,37752.75,644492.51,Approved,261087.09,7280.8,Branch,Auto Debit,6.915710511154816,High,18-25
CUST102932,POL202932,Sneha Singh,36.0,Kolkata,Home,2021-01-21,Lapsed,52808.31,628812.26,Denied,253290.6,9178.59,Agent,Credit Card,4.796415564141326,Very High,36-45
CUST107855,POL207855,Rahul Patel,36.0,Coimbatore,Life,2024-01-02,Expired,86116.04,1114550.59,No Claim,0.0,4352.94,Online,Auto Debit,0.0,Very High,36-45
CUST100568,POL201856,Arun Kumar,47.0,Hyderabad,Auto,2023-11-21,Lapsed,27069.65,691265.12,Pending,12656.93,578.45,Partner,Credit Card,0.4675690302608271,High,46-55
CUST105139,POL205139,Vijay Nair,30.0,Kolkata,Life,2022-12-08,Lapsed,22085.78,1074953.35,No Claim,0.0,5166.88,Partner,Bank Transfer,0.0,Medium,26-35
CUST100952,POL200952,Karthik Reddy,18.0,Pune,Annuity,2021-08-01,Active,93452.95,947616.7,No Claim,0.0,7073.89,Branch,Credit Card,0.0,Very High,18-25
CUST109010,POL209010,Suresh Verma,60.0,Mumbai,Auto,2021-09-25,Active,53117.09,257273.18,No Claim,0.0,8931.75,Online,UPI,0.0,Very High,56-65
CUST104241,POL204241,Vijay Nair,48.0,Ahmedabad,Home,2025-01-10,Active,59189.64,1563849.03,Pending,77543.37,1672.88,Partner,Auto Debit,1.3100834875833,Very High,46-55
CUST104412,POL204412,Suresh Verma,50.0,Pune,Health,2021-08-05,Expired,92739.71,861634.76,Under Review,149205.46,8002.25,Broker,UPI,1.6088626975434792,Very High,46-55
CUST106946,POL206946,Arun Kumar,22.0,Chennai,Annuity,2023-12-25,Lapsed,84830.35,2264703.44,Under Review,272426.74,2403.32,Broker,Debit Card,3.211430107267033,Very High,18-25
CUST107312,POL207312,Meena Rao,48.0,Chennai,Term Life,2022-02-18,Expired,61113.36,1067465.36,No Claim,0.0,5137.65,Online,UPI,0.0,Very High,46-55
CUST108260,POL208260,Priya Sharma,25.0,Delhi,Health,2025-01-09,Cancelled,21245.41,2418863.44,Under Review,73850.15,748.79,Broker,Auto Debit,3.476052003703388,Medium,18-25
CUST104948,POL204948,Arun Kumar,75.0,Coimbatore,Travel,2024-04-25,Cancelled,28864.96,2225758.19,Denied,213187.78,7993.8,Branch,UPI,7.3856946276731374,High,65+
CUST104460,POL204460,Karthik Reddy,75.0,Hyderabad,Home,2023-07-22,Expired,86590.2,1796915.08,Denied,74204.02,8929.69,Partner,Credit Card,0.8569563299311008,Very High,65+
CUST102440,POL202440,Sneha Singh,59.0,Pune,Term Life,2025-02-01,Cancelled,15782.95,895051.22,Pending,309287.58,891.69,Branch,UPI,19.59630994205773,Medium,56-65
CUST101170,POL201170,Priya Sharma,59.0,Pune,Auto,2024-02-13,Expired,52286.04,1384419.24,Pending,164526.15,3283.76,Partner,Debit Card,3.1466553978844063,Very High,56-65
CUST102407,POL202407,Vijay Nair,61.0,Ahmedabad,Travel,2025-01-10,Active,96111.77,1958423.59,Under Review,167100.07,5618.69,Branch,Bank Transfer,1.7386015261190175,Very High,56-65
CUST104348,POL204348,Rahul Patel,67.0,Pune,Auto,2023-01-12,Lapsed,39002.62,1940887.56,Pending,162603.13,6564.51,Broker,Credit Card,4.169030952279616,High,65+
CUST100145,POL200145,Priya Sharma,33.0,Mumbai,Auto,2025-02-17,Cancelled,31304.38,1969719.86,Approved,223466.92,9563.91,Partner,Debit Card,7.138519274299635,High,26-35
CUST105464,POL205464,Rahul Patel,30.0,Bangalore,Term Life,2023-04-14,Expired,76583.81,673966.74,No Claim,0.0,7914.37,Partner,Debit Card,0.0,Very High,26-35
CUST106562,POL206562,Meena Rao,21.0,Jaipur,Life,2024-10-07,Active,84461.87,2079144.46,Pending,157107.84,6204.12,Partner,Bank Transfer,1.8601037367512705,Very High,18-25
CUST104504,POL204504,Anjali Iyer,22.0,Coimbatore,Life,2022-09-26,Expired,81335.45,447886.42,Approved,281034.86,3114.54,Branch,Debit Card,3.455256717704273,Very High,18-25
CUST108777,POL208777,Suresh Verma,67.0,Coimbatore,Life,2023-11-07,Lapsed,63303.02,854103.97,Approved,108060.99,4385.26,Online,UPI,1.7070432026781663,Very High,65+
CUST102280,POL202280,Divya Gupta,71.0,Bangalore,Home,2021-05-27,Expired,23850.64,283480.3,Pending,286034.74,5970.19,Online,Credit Card,11.992749041535154,Medium,65+
CUST102376,POL202376,Arun Kumar,73.0,Chennai,Auto,2025-10-29,Cancelled,6842.38,239648.05,Under Review,227506.73,9361.51,Agent,Cash,33.24964851411351,Low,65+
CUST109743,POL209743,Meena Rao,63.0,Coimbatore,Annuity,2025-02-09,Expired,22470.94,1270976.58,Under Review,77045.43,7066.02,Agent,Bank Transfer,3.4286696506688195,Medium,56-65
CUST106372,POL206372,Anjali Iyer,21.0,Coimbatore,Life,2025-02-28,Cancelled,12342.65,1948090.21,Approved,319409.98,2569.84,Agent,Credit Card,25.8785576841278,Medium,18-25
CUST107829,POL207829,Karthik Reddy,20.0,Ahmedabad,Annuity,2022-07-06,Active,88238.38,1720234.45,Denied,154785.26,9040.95,Agent,Credit Card,1.7541715974386656,Very High,18-25
CUST109052,POL209052,Karthik Reddy,68.0,Coimbatore,Term Life,2025-02-09,Lapsed,19117.02,1285397.17,No Claim,0.0,6757.1,Branch,Auto Debit,0.0,Medium,65+
CUST102243,POL202243,Rahul Patel,56.0,Coimbatore,Auto,2023-03-15,Cancelled,27626.24,1923438.61,Approved,62067.46,5949.83,Broker,Bank Transfer,2.2466850356762267,High,56-65
CUST105988,POL205988,Divya Gupta,43.0,Chennai,Annuity,2023-12-27,Active,68793.81,1502082.18,Approved,258072.71,3508.24,Partner,Bank Transfer,3.7513943478344927,Very High,36-45
CUST108294,POL208294,Anjali Iyer,37.0,Jaipur,Auto,2022-10-16,Expired,23893.75,93339.6,Approved,55174.71,5841.25,Branch,UPI,2.3091691341878104,Medium,36-45
CUST106116,POL206116,Suresh Verma,35.0,Hyderabad,Annuity,2022-01-30,Expired,45928.61,576537.6,Denied,63686.7,8746.92,Branch,Auto Debit,1.38664549177517,High,26-35
CUST101666,POL201666,Vijay Nair,32.0,Jaipur,Life,2025-02-10,Lapsed,32741.17,1385545.18,Pending,174569.51,5892.0,Branch,UPI,5.331804269670266,High,26-35
CUST101925,POL201925,Anjali Iyer,24.0,Pune,Term Life,2025-03-20,Lapsed,71978.07,2465407.51,Pending,22973.4,2820.08,Branch,Debit Card,0.319172214537011,Very High,18-25
CUST101605,POL201605,Vijay Nair,67.0,Hyderabad,Life,2025-08-31,Active,44772.71,324280.74,Pending,258906.69,4352.17,Branch,Bank Transfer,5.7826897232711625,High,65+
CUST107498,POL207498,Priya Sharma,43.0,Chennai,Health,2025-08-18,Cancelled,88877.78,2396481.1,Denied,47604.29,2055.92,Agent,Auto Debit,0.5356152010097462,Very High,36-45
CUST102327,POL202327,Meena Rao,33.0,Hyderabad,Travel,2023-12-02,Expired,87553.66,635406.3,No Claim,0.0,6651.0,Agent,Credit Card,0.0,Very High,26-35
CUST106580,POL206580,Sneha Singh,18.0,Ahmedabad,Travel,2023-02-24,Expired,27449.15,1832576.02,No Claim,0.0,2195.72,Agent,Bank Transfer,0.0,High,18-25
CUST106141,POL206141,Arun Kumar,61.0,Chennai,Auto,2024-01-23,Expired,78444.38,110755.09,Approved,286536.74,2827.76,Broker,Credit Card,3.6527376467249786,Very High,56-65
CUST106813,POL206813,Karthik Reddy,30.0,Mumbai,Auto,2024-04-10,Cancelled,53395.56,1581204.13,Pending,189762.74,7646.34,Partner,UPI,3.5539048565086686,Very High,26-35
CUST104986,POL204986,Rahul Patel,67.0,Kolkata,Auto,2021-05-14,Lapsed,68293.98,2429360.14,Denied,3737.62,6766.42,Branch,Credit Card,0.0547283962656737,Very High,65+
CUST109106,POL209106,Sneha Singh,20.0,Coimbatore,Auto,2024-01-09,Lapsed,20274.63,1704397.03,Under Review,112137.05,537.14,Broker,Debit Card,5.530904879645153,Medium,18-25
CUST103843,POL203843,Rahul Patel,59.0,Hyderabad,Health,2023-06-03,Lapsed,69787.31,2196946.17,Denied,9729.8,3342.97,Branch,Cash,0.1394207628865477,Very High,56-65
CUST102201,POL202201,Rahul Patel,57.0,Delhi,Term Life,2024-05-22,Expired,96722.03,152841.25,Approved,244996.15,7195.59,Partner,Bank Transfer,2.5329922252458927,Very High,56-65
CUST103721,POL203721,Vijay Nair,70.0,Hyderabad,Home,2021-09-28,Expired,35649.72,400317.54,Denied,118056.64,2130.75,Branch,Debit Card,3.3115727136145807,High,65+
CUST101748,POL201748,Vijay Nair,73.0,Kolkata,Annuity,2023-02-08,Cancelled,56479.12,2157716.27,Denied,342456.66,2681.94,Agent,Cash,6.063420605703487,Very High,65+
CUST109352,POL209352,Sneha Singh,26.0,Bangalore,Life,2022-05-29,Active,67355.05,1837835.83,No Claim,0.0,6764.11,Branch,Credit Card,0.0,Very High,26-35
CUST100167,POL200167,Meena Rao,23.0,Pune,Life,2025-02-28,Lapsed,92131.13,1629356.88,Approved,47141.48,8024.92,Online,Debit Card,0.5116780831842614,Very High,18-25
CUST101555,POL201555,Divya Gupta,66.0,Mumbai,Travel,2025-02-11,Active,74370.93,869417.79,Approved,381215.18,1394.8,Agent,Auto Debit,5.125862753094522,Very High,65+
CUST101508,POL201508,Rahul Patel,71.0,Bangalore,Home,2025-01-15,Lapsed,28699.44,1032707.33,Under Review,313356.33,5877.27,Broker,Cash,10.91855206930867,High,65+
CUST108250,POL208250,Meena Rao,64.0,Pune,Life,2023-08-04,Cancelled,65731.33,644672.25,Denied,190450.12,8818.79,Partner,Debit Card,2.897402501972804,Very High,56-65
CUST106283,POL206283,Priya Sharma,33.0,Bangalore,Annuity,2024-10-20,Lapsed,87358.45,1133962.39,No Claim,0.0,3094.74,Broker,UPI,0.0,Very High,26-35
CUST106195,POL206195,Meena Rao,18.0,Chennai,Life,2023-05-04,Active,68919.14,107830.99,No Claim,0.0,8031.22,Broker,Bank Transfer,0.0,Very High,18-25
CUST101206,POL201206,Sneha Singh,64.0,Jaipur,Travel,2021-07-12,Lapsed,43381.4,534729.05,Pending,346026.4,6375.89,Broker,UPI,7.976376972619602,High,56-65
CUST103308,POL203308,Vijay Nair,73.0,Mumbai,Home,2025-02-27,Active,76832.69,238437.76,Under Review,185663.48,3162.99,Branch,Credit Card,2.4164646584676395,Very High,65+
CUST107693,POL207693,Karthik Reddy,34.0,Coimbatore,Travel,2023-06-03,Lapsed,70649.28,303050.26,No Claim,0.0,5769.54,Agent,Debit Card,0.0,Very High,26-35
CUST107772,POL207772,Karthik Reddy,71.0,Mumbai,Annuity,2025-05-26,Active,25355.6,2148744.46,Pending,5948.83,931.26,Online,Debit Card,0.2346160217072362,High,65+
CUST106051,POL206051,Priya Sharma,62.0,Jaipur,Auto,2021-05-31,Expired,15473.94,1508289.72,Pending,15728.89,759.7,Branch,Auto Debit,1.0164760881843926,Medium,56-65
CUST103402,POL203402,Vijay Nair,22.0,Delhi,Travel,2025-06-25,Expired,38230.33,1920207.58,Denied,387967.64,8069.25,Online,Bank Transfer,10.148163513105954,High,18-25
CUST100437,POL200437,Sneha Singh,18.0,Jaipur,Term Life,2022-02-03,Expired,29225.06,1525983.93,Denied,190522.38,6947.76,Online,Credit Card,6.519144186530327,High,18-25
CUST107508,POL207508,Divya Gupta,33.0,Hyderabad,Home,2024-09-11,Lapsed,71066.62,2437441.15,Pending,114382.74,5800.83,Agent,UPI,1.6095142839211998,Very High,26-35
CUST101590,POL201590,Suresh Verma,27.0,Delhi,Health,2025-08-08,Expired,74174.0,1169975.24,Pending,322295.81,3981.78,Agent,UPI,4.345131852131475,Very High,26-35
CUST108937,POL208937,Arun Kumar,30.0,Chennai,Term Life,2023-11-10,Cancelled,86401.03,2082491.58,Denied,189915.14,1768.43,Online,Credit Card,2.1980656943557277,Very High,26-35
CUST109658,POL209658,Vijay Nair,24.0,Coimbatore,Term Life,2021-04-30,Cancelled,54423.24,2367518.85,Approved,355723.77,6819.9,Branch,Credit Card,6.536247566297046,Very High,18-25
CUST104238,POL204238,Arun Kumar,37.0,Hyderabad,Travel,2022-03-08,Expired,66739.55,2158781.19,Denied,70141.78,1097.16,Online,Auto Debit,1.0509777186091305,Very High,36-45
CUST105798,POL205798,Vijay Nair,28.0,Coimbatore,Term Life,2024-07-11,Active,77134.84,324879.72,No Claim,0.0,4367.43,Broker,UPI,0.0,Very High,26-35
CUST102602,POL202602,Meena Rao,68.0,Mumbai,Life,2023-01-25,Active,55503.81,1480600.41,Under Review,283385.11,1590.41,Partner,Auto Debit,5.1056875194693845,Very High,65+
CUST101390,POL201390,Anjali Iyer,53.0,Mumbai,Term Life,2025-06-09,Lapsed,89517.58,290939.68,Under Review,140958.94,4334.72,Branch,Bank Transfer,1.5746509233158448,Very High,46-55
CUST105721,POL205721,Sneha Singh,65.0,Jaipur,Life,2021-06-29,Active,68598.19,1988580.05,No Claim,0.0,6817.11,Partner,Debit Card,0.0,Very High,56-65
CUST106958,POL206958,Priya Sharma,43.0,Jaipur,Travel,2022-09-14,Lapsed,61003.86,2340482.37,Pending,347749.9,7271.0,Agent,Bank Transfer,5.700457315323981,Very High,36-45
CUST101812,POL201812,Rahul Patel,47.0,Jaipur,Health,2022-01-07,Active,35186.59,2021215.72,Denied,279454.39,7566.15,Broker,Cash,7.9420708286878625,High,46-55
CUST108853,POL208853,Divya Gupta,46.0,Kolkata,Health,2022-06-30,Active,60713.92,2318649.53,Approved,33130.96,2687.94,Agent,Auto Debit,0.5456896869778792,Very High,46-55
CUST107553,POL207553,Rahul Patel,44.0,Hyderabad,Life,2023-03-21,Expired,13452.75,2254620.19,Under Review,368911.71,3147.99,Broker,Credit Card,27.42277303896973,Medium,36-45
CUST103820,POL203820,Rahul Patel,29.0,Bangalore,Annuity,2023-10-30,Expired,52103.6,2379964.62,Under Review,220813.57,5115.14,Branch,Bank Transfer,4.237971464543717,Very High,26-35
CUST100337,POL200337,Arun Kumar,33.0,Ahmedabad,Life,2022-01-03,Expired,93163.12,722122.46,Denied,206651.3,2005.51,Branch,Debit Card,2.218166373131342,Very High,26-35
CUST103276,POL203276,Anjali Iyer,70.0,Bangalore,Annuity,2023-05-22,Expired,58885.2,1877453.51,Under Review,92967.73,4714.96,Partner,UPI,1.5787962000638531,Very High,65+
CUST105535,POL205535,Arun Kumar,47.0,Coimbatore,Home,2025-01-17,Cancelled,45953.26,1840910.83,Denied,31352.41,1737.97,Broker,Bank Transfer,0.6822673734137686,High,46-55
CUST100800,POL200800,Rahul Patel,62.0,Chennai,Auto,2022-06-29,Active,69509.34,558829.14,Approved,359607.17,8598.68,Broker,Bank Transfer,5.1735086248840805,Very High,56-65
CUST104417,POL204417,Vijay Nair,40.0,Hyderabad,Home,2024-02-02,Active,98867.45,1423155.35,Under Review,367798.33,4681.03,Branch,Bank Transfer,3.720115467729774,Very High,36-45
CUST104722,POL204722,Sneha Singh,36.0,Hyderabad,Term Life,2023-07-06,Cancelled,72132.87,854266.52,Approved,355037.98,7623.97,Broker,Auto Debit,4.921999914879305,Very High,36-45
CUST108366,POL208366,Vijay Nair,27.0,Coimbatore,Term Life,2022-08-02,Cancelled,8702.02,890732.91,Denied,79804.04,2686.33,Broker,UPI,9.170748860609375,Low,26-35
CUST103814,POL203814,Priya Sharma,33.0,Ahmedabad,Term Life,2025-03-19,Cancelled,22148.98,98813.9,Approved,137415.63,6038.48,Branch,Cash,6.204151613302283,Medium,26-35
CUST104682,POL204682,Rahul Patel,43.0,Coimbatore,Travel,2024-01-23,Lapsed,91277.77,1214112.36,Denied,226402.19,2509.86,Branch,Debit Card,2.48036504397511,Very High,36-45
CUST109724,POL209724,Karthik Reddy,45.0,Delhi,Health,2022-11-08,Lapsed,59576.98,1141857.52,Denied,265480.63,797.84,Agent,Debit Card,4.45609411554597,Very High,36-45
CUST105576,POL205576,Priya Sharma,44.0,Hyderabad,Health,2024-09-09,Expired,43447.98,1760629.36,Denied,78748.18,6010.25,Online,Cash,1.812470453171816,High,36-45
CUST101217,POL201217,Karthik Reddy,62.0,Pune,Term Life,2022-05-21,Expired,96161.1,926931.65,Approved,160628.28,2213.7,Partner,Cash,1.6704080964132064,Very High,56-65
CUST102027,POL202027,Rahul Patel,70.0,Hyderabad,Term Life,2022-05-01,Cancelled,43665.18,2446473.83,Pending,340455.88,9679.53,Agent,UPI,7.796964995907494,High,65+
CUST108954,POL208954,Sneha Singh,58.0,Hyderabad,Home,2023-07-26,Expired,45401.93,261569.65,Denied,46597.72,7367.69,Partner,UPI,1.0263378671347232,High,56-65
CUST104269,POL204269,Vijay Nair,53.0,Pune,Life,2023-08-02,Cancelled,70197.65,2254503.8,Denied,269182.02,6318.7,Online,Debit Card,3.8346300766478656,Very High,46-55
CUST107089,POL207089,Anjali Iyer,48.0,Bangalore,Auto,2024-01-28,Cancelled,87943.86,113629.3,Approved,25850.48,7229.53,Agent,Credit Card,0.2939429768036108,Very High,46-55
CUST103108,POL203108,Sneha Singh,37.0,Chennai,Auto,2025-01-04,Cancelled,25268.22,1973721.2,Denied,232128.84,2949.13,Agent,Credit Card,9.186592486530513,High,36-45
CUST106984,POL206984,Vijay Nair,26.0,Jaipur,Home,2021-10-10,Cancelled,35637.85,972725.35,Under Review,210361.1,4928.31,Online,Auto Debit,5.902743852392892,High,26-35
CUST100408,POL200408,Karthik Reddy,40.0,Bangalore,Travel,2025-08-11,Cancelled,72096.24,2177733.93,Pending,261145.88,5649.79,Agent,Auto Debit,3.622184457885737,Very High,36-45
CUST101038,POL201038,Anjali Iyer,60.0,Jaipur,Health,2025-01-12,Cancelled,71271.72,998283.0,No Claim,0.0,1479.66,Online,Auto Debit,0.0,Very High,56-65
CUST102270,POL202270,Priya Sharma,46.0,Kolkata,Life,2022-10-21,Expired,22258.17,1670945.46,No Claim,0.0,7857.23,Online,Credit Card,0.0,Medium,46-55
CUST100676,POL200676,Meena Rao,29.0,Delhi,Term Life,2023-03-11,Lapsed,13361.55,905388.48,Denied,368082.0,3138.24,Online,Cash,27.54785185850444,Medium,26-35
CUST109933,POL209933,Sneha Singh,43.0,Pune,Home,2024-08-23,Expired,83264.76,1465231.18,Denied,149621.56,3658.08,Agent,Debit Card,1.7969373838344098,Very High,36-45
CUST109349,POL209349,Anjali Iyer,68.0,Bangalore,Travel,2023-06-28,Lapsed,40865.04,2019521.29,Under Review,9844.84,9051.05,Agent,UPI,0.2409110574711293,High,65+
CUST100022,POL200022,Sneha Singh,66.0,Bangalore,Auto,2025-08-27,Expired,88134.72,461435.28,Pending,251585.44,6193.8,Online,Bank Transfer,2.8545553897487848,Very High,65+
CUST102843,POL202843,Anjali Iyer,24.0,Coimbatore,Travel,2023-07-20,Active,77769.07,932302.38,No Claim,0.0,4621.84,Branch,Credit Card,0.0,Very High,18-25
CUST100342,POL200342,Arun Kumar,75.0,Delhi,Term Life,2022-03-08,Active,33040.48,1599232.86,Denied,19151.58,3326.48,Partner,UPI,0.5796398841663317,High,65+
CUST108254,POL208254,Vijay Nair,36.0,Coimbatore,Annuity,2021-08-22,Lapsed,48457.03,1155596.48,Pending,224063.26,2935.56,Online,Auto Debit,4.623957762165779,High,36-45
CUST101079,POL201079,Suresh Verma,53.0,Bangalore,Term Life,2022-10-27,Expired,57383.71,388153.81,Denied,22018.53,1857.24,Online,UPI,0.3837069788621196,Very High,46-55
CUST104683,POL204683,Karthik Reddy,50.0,Hyderabad,Health,2021-09-27,Cancelled,26885.08,868121.67,Approved,168483.27,6010.97,Branch,Cash,6.266794445097429,High,46-55
CUST106952,POL206952,Suresh Verma,50.0,Jaipur,Home,2025-06-29,Active,34174.48,1165649.49,Under Review,170127.41,6126.28,Partner,Bank Transfer,4.978200399830516,High,46-55
CUST109989,POL209989,Priya Sharma,59.0,Ahmedabad,Health,2025-04-09,Cancelled,11984.61,1255153.98,Denied,84877.05,1520.21,Online,UPI,7.082170383516861,Medium,56-65
CUST103424,POL203424,Arun Kumar,18.0,Mumbai,Health,2022-12-30,Cancelled,74336.68,2153232.89,Approved,0.0,7613.47,Agent,Bank Transfer,0.0,Very High,18-25
CUST107560,POL207560,Sneha Singh,27.0,Bangalore,Life,2025-05-15,Cancelled,84983.65,1926634.11,Under Review,210133.27,2525.52,Agent,Credit Card,2.4726317356338545,Very High,26-35
CUST108299,POL208299,Sneha Singh,60.0,Jaipur,Annuity,2025-10-26,Cancelled,70779.23,2331298.72,Under Review,288914.48,8117.58,Partner,Debit Card,4.08191047006304,Very High,56-65
CUST101769,POL201769,Sneha Singh,64.0,Kolkata,Health,2022-04-07,Cancelled,29679.01,151771.69,Under Review,44673.09,9622.8,Broker,Credit Card,1.5052082262851758,High,56-65
CUST101434,POL201434,Arun Kumar,68.0,Pune,Health,2024-10-25,Cancelled,59573.63,52390.61,Pending,303766.49,7285.42,Partner,Credit Card,5.099009242847885,Very High,65+
CUST104012,POL204012,Rahul Patel,75.0,Hyderabad,Auto,2022-09-17,Expired,7703.62,863225.42,Under Review,322838.73,4705.52,Branch,Auto Debit,41.90740586892915,Low,65+
CUST101269,POL201269,Sneha Singh,25.0,Jaipur,Life,2021-11-23,Active,59946.93,1694711.02,Denied,268648.15,2665.35,Online,Credit Card,4.481432994149992,Very High,18-25
CUST101184,POL201184,Meena Rao,64.0,Pune,Health,2025-12-19,Cancelled,34071.12,1509120.44,Approved,360966.22,7451.89,Agent,Auto Debit,10.59449234424932,High,56-65
CUST105110,POL205110,Vijay Nair,36.0,Delhi,Annuity,2025-02-13,Active,19673.63,1117582.73,Under Review,643.36,2694.34,Agent,Debit Card,0.0327016417407463,Medium,36-45
CUST108121,POL208121,Anjali Iyer,43.0,Kolkata,Travel,2023-06-20,Lapsed,92775.22,1921476.04,Denied,87614.9,1884.35,Branch,Cash,0.9443782510028,Very High,36-45
CUST102325,POL202325,Suresh Verma,28.0,Kolkata,Annuity,2025-10-10,Lapsed,71251.65,1625143.69,Denied,368933.14,1241.07,Online,Bank Transfer,5.17788907344602,Very High,26-35
CUST105356,POL205356,Suresh Verma,29.0,Kolkata,Term Life,2024-02-02,Cancelled,97720.7,1682902.94,Approved,285017.56,9023.99,Agent,Bank Transfer,2.916654915488735,Very High,26-35
CUST107206,POL207206,Rahul Patel,22.0,Pune,Life,2023-10-16,Cancelled,77406.52,1724354.85,Pending,274840.16,8555.99,Broker,Cash,3.550607364857637,Very High,18-25
CUST102235,POL202235,Anjali Iyer,64.0,Pune,Annuity,2023-08-09,Expired,44626.96,762128.8,Denied,342413.24,4800.76,Broker,Bank Transfer,7.672788825409573,High,56-65
CUST108844,POL208844,Priya Sharma,58.0,Mumbai,Term Life,2023-03-16,Lapsed,85822.64,345788.3,No Claim,0.0,6809.0,Online,Cash,0.0,Very High,56-65
CUST107774,POL207774,Meena Rao,43.0,Ahmedabad,Life,2021-01-18,Expired,68381.13,1828326.09,Denied,24968.46,1936.53,Branch,Credit Card,0.3651366977995244,Very High,36-45
CUST104097,POL204097,Sneha Singh,51.0,Kolkata,Health,2022-07-30,Active,94331.8,936774.51,Pending,290029.22,4732.92,Agent,Credit Card,3.0745646749028426,Very High,46-55
CUST103757,POL203757,Karthik Reddy,63.0,Hyderabad,Auto,2025-05-11,Active,96626.16,1425602.14,No Claim,0.0,7896.21,Online,Credit Card,0.0,Very High,56-65
CUST100870,POL200870,Suresh Verma,73.0,Bangalore,Auto,2022-10-02,Cancelled,37422.05,1753822.46,Approved,297507.5,945.7,Branch,Bank Transfer,7.950058855674662,High,65+
CUST108828,POL208828,Karthik Reddy,33.0,Chennai,Health,2021-09-24,Cancelled,97720.39,1238762.04,Approved,15316.09,6090.08,Partner,Cash,0.1567338198302319,Very High,26-35
CUST105294,POL205294,Vijay Nair,25.0,Hyderabad,Home,2022-03-11,Expired,76126.33,1755532.61,Pending,239434.21,889.02,Agent,Credit Card,3.1452220276479896,Very High,18-25
CUST103923,POL203923,Divya Gupta,26.0,Chennai,Home,2021-10-07,Expired,69692.27,1146538.12,Pending,392483.22,5416.06,Partner,Credit Card,5.631660727940128,Very High,26-35
