Customer_ID,Policy_ID,Customer_Name,Age,City,Policy_Type,Policy_Start_Date,Policy_Status,Annual_Premium,Sum_Assured,Claim_Status,Claim_Amount,Deductible,Sales_Channel,Payment_Mode
CUST106139,POL206139,Vijay Mehta,71,Jaipur,Term Life,2025-10-12,Active,14405.41,307668.68,No Claim,0.0,1455.82,Agent,Bank Transfer
CUST106140,POL206140,Rahul Menon,46,Bengaluru,Auto,2023-06-07,Cancelled,16583.12,385836.43,Approved,23825.62,1369.2,Online,Credit Card
CUST106141,POL206141,Santhosh Mehta,48,Mumbai,Annuity,2022-04-16,Active,30523.71,304650.07,No Claim,0.0,1805.55,Online,Credit Card
CUST106142,POL206142,Santhosh Mehta,37,Bengaluru,Home,2024-01-04,Active,20988.52,355327.85,No Claim,0.0,1811.52,Online,UPI
CUST106143,POL206143,Amit Rao,58,Mumbai,Life,2021-10-04,Active,42413.91,994140.46,No Claim,0.0,4439.64,Branch,Credit Card
CUST106144,POL206144,Divya Nair,69,Hyderabad,Life,2023-07-29,Active,24592.96,688849.46,Approved,83583.86,2612.39,Branch,Credit Card
CUST106145,POL206145,Naveen Rao,59,Kolkata,Term Life,2025-07-27,Lapsed,17357.66,211243.26,No Claim,0.0,926.57,Agent,Bank Transfer
CUST106146,POL206146,Divya Rao,25,Delhi,Term Life,2024-09-28,Active,26042.41,451690.95,No Claim,0.0,828.33,Online,Debit Card
CUST106147,POL206147,Meena Patel,58,Kolkata,Health,2024-12-19,Active,30470.21,396615.71,No Claim,0.0,1289.7,Broker,Auto Debit
CUST106148,POL206148,Sneha Menon,51,Bengaluru,Home,2022-07-25,Active,19945.1,175750.77,No Claim,0.0,1609.42,Partner,Cash
CUST106149,POL206149,Swathi Joshi,46,Mumbai,Auto,2025-03-15,Cancelled,23915.58,431238.73,No Claim,0.0,1713.59,Agent,UPI
CUST106150,POL206150,Aishwarya Nair,69,Pune,Annuity,2023-05-07,Active,30691.39,528929.4,Under Review,13318.72,2130.83,Agent,Bank Transfer
CUST106151,POL206151,Ravi Sharma,32,Delhi,Annuity,2023-09-28,Expired,55306.36,1442116.91,Pending,141148.05,2783.75,Agent,UPI
CUST106152,POL206152,Karthik Iyer,68,Bengaluru,Annuity,2024-04-20,Active,50403.97,1390701.92,No Claim,0.0,1389.52,Agent,Credit Card
CUST106153,POL206153,Karthik Mehta,36,Kolkata,Term Life,2022-04-03,Active,14096.25,222360.84,No Claim,0.0,706.2,Online,Debit Card
CUST106154,POL206154,Vijay Das,29,Bengaluru,Term Life,2023-07-07,Expired,23010.6,542643.49,No Claim,0.0,2052.31,Online,Debit Card
CUST106155,POL206155,Suresh Rao,71,Jaipur,Health,2023-04-13,Expired,15848.42,328281.52,Approved,71746.82,1302.72,Online,Bank Transfer
CUST106156,POL206156,Manoj Kumar,32,Kolkata,Term Life,2023-12-24,Active,21337.18,532173.55,No Claim,0.0,1016.98,Branch,Cash
CUST106157,POL206157,Pooja Mehta,25,Hyderabad,Travel,2023-04-19,Cancelled,5642.05,63298.25,No Claim,0.0,548.36,Agent,Cash
CUST106158,POL206158,Rahul Gupta,39,Pune,Annuity,2024-07-07,Lapsed,23301.98,603189.72,Under Review,39917.33,2700.71,Online,UPI
CUST106159,POL206159,Ravi Joshi,65,Delhi,Auto,2021-07-12,Expired,21842.88,464373.87,No Claim,0.0,988.52,Agent,Bank Transfer
CUST106160,POL206160,Anjali Gupta,61,Jaipur,Life,2025-08-06,Active,42636.36,1060969.59,No Claim,0.0,4206.82,Agent,Auto Debit
CUST106161,POL206161,Anjali Pillai,45,Hyderabad,Home,2022-09-08,Active,10571.73,182256.15,No Claim,0.0,1042.84,Broker,Bank Transfer
CUST106162,POL206162,Arun Rao,58,Bengaluru,Home,2022-02-10,Lapsed,23084.56,188861.11,No Claim,0.0,1695.42,Agent,Debit Card
CUST106163,POL206163,Pooja Mehta,50,Bengaluru,Health,2025-10-16,Expired,15193.09,428373.09,Under Review,51740.12,500.0,Agent,Auto Debit
CUST106164,POL206164,Karthik Menon,56,Mumbai,Health,2025-11-13,Active,30053.44,722076.21,Pending,152928.24,1485.43,Branch,UPI
CUST106165,POL206165,Anjali Patel,26,Chennai,Home,2023-08-01,Active,24578.37,570134.96,No Claim,0.0,587.71,Branch,UPI
CUST106166,POL206166,Kavya Mehta,60,Jaipur,Health,2022-12-22,Active,14367.06,264526.34,Pending,62916.25,874.44,Agent,Bank Transfer
CUST106167,POL206167,Vijay Das,26,Hyderabad,Health,2021-04-03,Cancelled,17246.65,154614.57,No Claim,0.0,1326.28,Agent,Debit Card
CUST106168,POL206168,Neha Verma,62,Delhi,Life,2022-03-06,Active,29677.51,327401.3,No Claim,0.0,1892.51,Branch,UPI
CUST106169,POL206169,Priya Das,48,Bengaluru,Annuity,2022-10-16,Active,47647.49,840895.96,No Claim,0.0,4259.54,Partner,Credit Card
CUST106170,POL206170,Rahul Iyer,26,Ahmedabad,Travel,2024-12-28,Active,9995.04,254415.97,Denied,46040.63,500.0,Partner,UPI
CUST106171,POL206171,Karthik Reddy,54,Hyderabad,Life,2024-11-28,Expired,37856.57,1043919.36,Approved,95444.26,1052.56,Partner,Debit Card
CUST106172,POL206172,Pooja Sharma,50,Delhi,Travel,2022-03-10,Active,9089.23,164259.85,No Claim,0.0,500.0,Online,UPI
CUST106173,POL206173,Aishwarya Verma,63,Kolkata,Travel,2024-02-10,Active,6807.77,203481.54,No Claim,0.0,500.0,Agent,UPI
CUST106174,POL206174,Arun Mehta,55,Bengaluru,Life,2022-01-10,Lapsed,26359.12,779057.46,Under Review,16960.45,1168.48,Agent,Credit Card
CUST106175,POL206175,Karthik Menon,34,Hyderabad,Health,2023-12-19,Active,24387.89,390222.29,No Claim,0.0,1739.86,Agent,UPI
CUST106176,POL206176,Vijay Reddy,32,Ahmedabad,Home,2023-12-03,Active,18967.18,178784.47,No Claim,0.0,2082.79,Agent,Credit Card
CUST106177,POL206177,Arun Patel,59,Coimbatore,Auto,2021-07-26,Active,19846.38,373974.81,No Claim,0.0,1104.53,Online,Credit Card
CUST106178,POL206178,Suresh Kumar,35,Ahmedabad,Travel,2023-02-19,Active,9225.85,272611.47,Denied,25644.13,500.0,Online,Bank Transfer
CUST106179,POL206179,Vijay Verma,66,Hyderabad,Auto,2024-08-12,Active,13010.07,208789.21,Pending,7627.96,1327.0,Agent,Bank Transfer
CUST106180,POL206180,Aishwarya Patel,51,Coimbatore,Life,2024-02-16,Active,27602.59,434238.51,No Claim,0.0,596.67,Branch,UPI
CUST106181,POL206181,Santhosh Menon,36,Kolkata,Annuity,2022-06-16,Active,21810.61,320356.76,No Claim,0.0,1560.61,Agent,Debit Card
CUST106182,POL206182,Sneha Singh,65,Bengaluru,Health,2024-05-30,Active,28348.79,819309.41,Pending,80386.62,2860.54,Online,Auto Debit
CUST106183,POL206183,Pooja Verma,36,Jaipur,Travel,2021-06-15,Active,8987.78,109132.9,No Claim,0.0,688.86,Online,UPI
CUST106184,POL206184,Rahul Joshi,47,Ahmedabad,Life,2022-10-05,Active,35955.47,631963.9,No Claim,0.0,4063.55,Agent,Auto Debit
CUST106185,POL206185,Santhosh Rao,61,Jaipur,Health,2024-03-25,Active,35214.76,440118.54,No Claim,0.0,809.88,Broker,UPI
CUST106186,POL206186,Ravi Mehta,28,Jaipur,Auto,2024-04-22,Active,28356.43,296558.18,Approved,80383.99,3237.75,Partner,UPI
CUST106187,POL206187,Divya Rao,58,Kolkata,Health,2021-03-31,Expired,18644.06,328187.87,No Claim,0.0,1770.65,Online,UPI
CUST106188,POL206188,Ravi Mehta,27,Mumbai,Auto,2024-01-23,Active,14714.82,378618.06,No Claim,0.0,776.29,Online,Debit Card
CUST106189,POL206189,Meena Rao,43,Delhi,Life,2021-01-13,Active,16179.95,132198.0,Approved,73310.33,1339.15,Online,Credit Card
CUST106190,POL206190,Pooja Kumar,62,Kolkata,Auto,2023-08-31,Active,19850.85,370634.58,No Claim,0.0,1512.6,Partner,Credit Card
CUST106191,POL206191,Karthik Reddy,24,Delhi,Home,2023-03-16,Expired,22458.48,429637.26,Under Review,69536.49,2493.94,Agent,Auto Debit
CUST106192,POL206192,Arun Joshi,67,Coimbatore,Life,2023-08-03,Active,20251.21,195866.63,Under Review,14857.08,1241.01,Broker,Credit Card
CUST106193,POL206193,Arun Das,64,Ahmedabad,Term Life,2023-01-12,Expired,21648.93,639149.31,No Claim,0.0,648.35,Branch,Auto Debit
CUST106194,POL206194,Vijay Patel,26,Delhi,Health,2025-01-01,Cancelled,29532.86,364794.66,No Claim,0.0,793.53,Broker,UPI
CUST106195,POL206195,Arun Kumar,67,Delhi,Health,2025-04-11,Lapsed,20998.02,586804.29,No Claim,0.0,1288.56,Partner,Cash
CUST106196,POL206196,Kavya Kumar,48,Delhi,Home,2025-05-30,Active,19848.59,258919.0,No Claim,0.0,2353.42,Online,Auto Debit
CUST106197,POL206197,Rahul Pillai,32,Mumbai,Auto,2023-05-26,Active,26478.87,517444.5,No Claim,0.0,2168.34,Agent,Credit Card
CUST106198,POL206198,Priya Sharma,46,Kolkata,Auto,2024-03-19,Active,10108.09,258816.91,No Claim,0.0,951.99,Broker,Debit Card
CUST106199,POL206199,Divya Sharma,66,Bengaluru,Life,2022-10-22,Active,38045.02,1099324.72,No Claim,0.0,4422.74,Broker,UPI
CUST106200,POL206200,Suresh Mehta,56,Coimbatore,Term Life,2023-10-29,Active,21776.81,366562.64,No Claim,0.0,1879.61,Branch,UPI
CUST106201,POL206201,Vijay Reddy,36,Mumbai,Home,2023-11-19,Lapsed,22189.8,211738.13,Denied,58182.12,1779.51,Broker,Cash
CUST106202,POL206202,Rahul Joshi,60,Hyderabad,Life,2021-10-23,Active,19669.06,167299.73,No Claim,0.0,764.03,Branch,Bank Transfer
CUST106203,POL206203,Meena Joshi,61,Coimbatore,Health,2023-09-13,Cancelled,31631.83,861135.49,Approved,129093.34,1548.59,Partner,Bank Transfer
CUST106204,POL206204,Aishwarya Patel,69,Ahmedabad,Term Life,2023-07-15,Active,12695.37,235266.57,No Claim,0.0,1371.01,Online,Debit Card
CUST106205,POL206205,Amit Iyer,28,Kolkata,Auto,2025-10-11,Active,21480.66,242707.34,No Claim,0.0,1520.28,Online,UPI
CUST106206,POL206206,Priya Iyer,35,Hyderabad,Life,2022-10-02,Cancelled,23743.25,432390.01,Under Review,17880.57,2525.44,Branch,Credit Card
CUST106207,POL206207,Meena Mehta,66,Mumbai,Health,2021-12-06,Active,17908.18,230902.48,Approved,50093.33,500.0,Agent,UPI
CUST106208,POL206208,Aishwarya Nair,53,Mumbai,Health,2022-09-20,Active,24169.52,565280.07,No Claim,0.0,1706.38,Online,Credit Card
CUST106209,POL206209,Naveen Gupta,54,Coimbatore,Auto,2022-03-15,Lapsed,24895.13,422291.05,No Claim,0.0,1282.81,Broker,Credit Card
CUST106210,POL206210,Arun Rao,56,Kolkata,Term Life,2024-03-13,Active,22675.41,544641.63,No Claim,0.0,1089.53,Agent,Bank Transfer
CUST106211,POL206211,Kavya Pillai,49,Ahmedabad,Auto,2023-07-31,Active,29473.53,731830.92,No Claim,0.0,3127.08,Online,UPI
CUST106212,POL206212,Karthik Kumar,29,Mumbai,Auto,2023-04-10,Active,12257.41,198971.73,Under Review,35247.93,1272.58,Online,UPI
CUST106213,POL206213,Priya Rao,35,Ahmedabad,Term Life,2025-11-06,Active,24190.83,546481.99,Pending,124210.37,2651.35,Agent,Credit Card
CUST106214,POL206214,Divya Pillai,63,Chennai,Auto,2022-06-03,Active,10998.31,275205.43,No Claim,0.0,692.33,Branch,Debit Card
CUST106215,POL206215,Amit Verma,69,Jaipur,Auto,2023-09-03,Lapsed,16977.56,154885.26,Denied,73327.15,1972.08,Online,UPI
CUST106216,POL206216,Amit Kumar,64,Kolkata,Health,2023-12-05,Active,20412.74,250029.24,No Claim,0.0,1062.78,Broker,UPI
CUST106217,POL206217,Meena Mehta,34,Mumbai,Home,2023-08-13,Active,12477.52,369464.51,No Claim,0.0,1483.78,Agent,Credit Card
CUST106218,POL206218,Vijay Singh,68,Ahmedabad,Auto,2024-06-16,Active,20441.57,166773.6,No Claim,0.0,1956.54,Online,Credit Card
CUST106219,POL206219,Sneha Iyer,60,Coimbatore,Health,2023-08-10,Active,17995.93,267860.34,No Claim,0.0,1537.47,Agent,Debit Card
CUST106220,POL206220,Meena Singh,28,Bengaluru,Annuity,2023-08-02,Active,33401.52,841990.4,No Claim,0.0,3644.28,Agent,UPI
CUST106221,POL206221,Amit Menon,41,Ahmedabad,Term Life,2021-06-04,Active,26918.01,402660.26,Approved,40257.06,2238.53,Broker,Credit Card
CUST106222,POL206222,Amit Verma,47,Coimbatore,Travel,2024-04-19,Lapsed,5889.57,153289.73,Denied,26392.25,500.0,Agent,Bank Transfer
CUST106223,POL206223,Suresh Nair,56,Pune,Auto,2024-05-23,Active,29422.0,321018.52,No Claim,0.0,1651.54,Agent,Bank Transfer
CUST106224,POL206224,Naveen Iyer,30,Kolkata,Auto,2021-03-29,Active,15365.66,419319.5,No Claim,0.0,523.46,Online,Debit Card
CUST106225,POL206225,Pooja Gupta,58,Kolkata,Health,2024-07-03,Active,33952.69,624715.19,No Claim,0.0,2311.09,Broker,Debit Card
CUST106226,POL206226,Karthik Patel,59,Bengaluru,Health,2025-03-15,Active,22536.87,198586.09,No Claim,0.0,2230.11,Branch,Credit Card
CUST106227,POL206227,Santhosh Pillai,31,Bengaluru,Travel,2024-01-02,Active,10063.83,218513.42,No Claim,0.0,500.0,Broker,Credit Card
CUST106228,POL206228,Swathi Singh,65,Mumbai,Auto,2023-07-20,Active,18350.5,258736.33,No Claim,0.0,2068.85,Agent,Credit Card
CUST106229,POL206229,Pooja Reddy,60,Pune,Term Life,2021-06-28,Expired,25153.14,588816.51,No Claim,0.0,1057.22,Online,Auto Debit
CUST106230,POL206230,Ravi Singh,35,Mumbai,Life,2021-07-31,Cancelled,27719.93,772281.85,No Claim,0.0,3217.38,Online,Debit Card
CUST106231,POL206231,Suresh Nair,68,Pune,Auto,2024-06-11,Active,22193.89,218393.57,Denied,54868.75,1457.57,Broker,Bank Transfer
CUST106232,POL206232,Anjali Verma,70,Delhi,Home,2022-04-10,Active,9099.55,121696.35,No Claim,0.0,500.0,Branch,Cash
CUST106233,POL206233,Divya Singh,37,Pune,Auto,2025-11-10,Active,21760.2,361317.5,Denied,61862.32,679.17,Online,Debit Card
CUST106234,POL206234,Karthik Menon,28,Jaipur,Term Life,2024-05-31,Cancelled,16155.8,470422.78,No Claim,0.0,1392.96,Online,Auto Debit
CUST106235,POL206235,Amit Rao,69,Pune,Annuity,2022-09-23,Active,57607.06,974825.87,No Claim,0.0,5823.22,Online,Auto Debit
CUST106236,POL206236,Naveen Sharma,68,Pune,Life,2023-04-05,Active,40367.16,423539.49,No Claim,0.0,1038.77,Online,Debit Card
CUST106237,POL206237,Sneha Patel,34,Ahmedabad,Life,2024-07-11,Active,17850.87,259696.54,No Claim,0.0,1991.62,Branch,Credit Card
CUST106238,POL206238,Amit Menon,60,Delhi,Life,2024-05-15,Active,21506.7,181193.43,No Claim,0.0,512.96,Agent,Cash
CUST106239,POL206239,Pooja Patel,53,Delhi,Home,2022-08-30,Lapsed,18415.22,224778.0,No Claim,0.0,1371.96,Agent,Bank Transfer
CUST106240,POL206240,Arun Gupta,62,Coimbatore,Health,2023-06-04,Active,19370.36,414793.53,No Claim,0.0,1386.17,Agent,Bank Transfer
CUST106241,POL206241,Priya Singh,71,Chennai,Travel,2025-10-24,Active,5097.26,59704.97,Approved,11017.86,512.54,Broker,Auto Debit
CUST106242,POL206242,Rahul Patel,55,Pune,Auto,2022-01-01,Active,16942.75,477406.19,Under Review,11536.84,1324.76,Partner,Bank Transfer
CUST106243,POL206243,Naveen Pillai,56,Chennai,Home,2021-10-03,Expired,10002.4,236980.71,Approved,54485.76,537.04,Online,Bank Transfer
CUST106244,POL206244,Pooja Patel,63,Ahmedabad,Travel,2022-01-15,Active,7539.48,174470.48,Approved,4965.19,588.32,Agent,UPI
CUST106245,POL206245,Vijay Pillai,63,Coimbatore,Auto,2025-11-02,Active,15503.54,276567.57,No Claim,0.0,1784.82,Agent,Bank Transfer
CUST106246,POL206246,Meena Joshi,63,Jaipur,Auto,2024-08-25,Expired,27066.8,681200.98,Under Review,17387.06,873.5,Online,Auto Debit
CUST106247,POL206247,Swathi Iyer,60,Pune,Life,2025-07-13,Cancelled,16408.78,198936.88,Denied,13686.36,1405.76,Online,Debit Card
CUST106248,POL206248,Vijay Singh,31,Jaipur,Auto,2024-07-15,Expired,16848.65,299146.58,No Claim,0.0,620.26,Agent,Auto Debit
CUST106249,POL206249,Karthik Iyer,57,Bengaluru,Auto,2023-08-03,Active,20782.09,620637.99,No Claim,0.0,840.75,Broker,Credit Card
CUST106250,POL206250,Sneha Menon,70,Jaipur,Auto,2025-12-14,Expired,14556.24,208279.73,No Claim,0.0,1706.72,Online,UPI
CUST106251,POL206251,Arun Das,61,Mumbai,Term Life,2023-12-24,Active,11035.58,186644.96,Denied,18400.76,1132.22,Agent,Debit Card
CUST106252,POL206252,Manoj Joshi,61,Hyderabad,Term Life,2023-03-21,Active,11334.62,145620.2,Under Review,35011.36,1259.41,Agent,UPI
CUST106253,POL206253,Suresh Gupta,64,Chennai,Term Life,2024-10-05,Active,13054.6,126216.18,Under Review,56189.72,500.0,Online,UPI
CUST106254,POL206254,Anjali Reddy,40,Chennai,Health,2023-07-14,Active,18679.76,315260.35,No Claim,0.0,1145.3,Agent,UPI
CUST106255,POL206255,Ravi Menon,66,Ahmedabad,Travel,2022-05-09,Active,8621.0,96519.24,No Claim,0.0,833.64,Online,Debit Card
CUST106256,POL206256,Santhosh Joshi,52,Bengaluru,Health,2025-03-27,Active,23586.41,454182.01,Approved,100194.58,2000.68,Online,Auto Debit
CUST106257,POL206257,Rahul Joshi,33,Chennai,Health,2024-01-27,Active,12896.78,316735.73,No Claim,0.0,500.0,Partner,UPI
CUST106258,POL206258,Swathi Das,37,Bengaluru,Health,2023-12-31,Active,15851.8,422592.33,No Claim,0.0,1013.17,Online,UPI
CUST106259,POL206259,Naveen Reddy,64,Hyderabad,Life,2021-12-30,Active,26732.09,312668.96,No Claim,0.0,1183.44,Branch,Auto Debit
CUST106260,POL206260,Pooja Mehta,29,Mumbai,Health,2022-07-24,Active,22258.51,619587.24,No Claim,0.0,1197.62,Broker,Auto Debit
CUST106261,POL206261,Neha Joshi,38,Jaipur,Auto,2025-12-31,Active,11150.29,177385.11,No Claim,0.0,1241.04,Agent,Auto Debit
CUST106262,POL206262,Naveen Patel,53,Kolkata,Annuity,2023-02-02,Active,23910.78,426890.61,No Claim,0.0,1067.0,Online,UPI
CUST106263,POL206263,Suresh Menon,65,Delhi,Health,2021-10-03,Active,18445.04,383925.72,No Claim,0.0,1062.44,Agent,Bank Transfer
CUST106264,POL206264,Anjali Gupta,41,Delhi,Term Life,2021-02-19,Cancelled,26465.76,298495.73,No Claim,0.0,1899.0,Online,UPI
CUST106265,POL206265,Kavya Sharma,54,Pune,Health,2024-10-13,Lapsed,17162.62,455081.07,Approved,49093.62,500.0,Online,Bank Transfer
CUST106266,POL206266,Arun Reddy,32,Chennai,Health,2022-12-29,Expired,17588.43,446134.49,No Claim,0.0,1914.95,Online,Credit Card
CUST106267,POL206267,Ravi Gupta,58,Pune,Auto,2023-06-25,Active,19691.59,362408.23,No Claim,0.0,1308.08,Agent,Bank Transfer
CUST106268,POL206268,Priya Das,33,Pune,Home,2023-07-17,Active,22959.25,344089.81,No Claim,0.0,1286.21,Online,Credit Card
CUST106269,POL206269,Kavya Verma,36,Delhi,Life,2022-07-18,Active,31668.18,599572.46,Approved,148285.07,2145.56,Broker,Auto Debit
CUST106270,POL206270,Neha Singh,55,Coimbatore,Health,2023-02-22,Expired,14020.46,313994.39,Approved,4371.22,1226.66,Partner,UPI
CUST106271,POL206271,Naveen Kumar,35,Jaipur,Auto,2022-04-30,Active,13591.5,318140.87,No Claim,0.0,1102.68,Agent,UPI
CUST106272,POL206272,Karthik Das,28,Coimbatore,Health,2024-01-13,Active,32810.38,578422.33,No Claim,0.0,2550.51,Agent,Auto Debit
CUST106273,POL206273,Manoj Nair,63,Coimbatore,Travel,2025-07-20,Active,9843.82,84500.66,Denied,4068.22,500.0,Agent,Bank Transfer
CUST106274,POL206274,Ravi Mehta,52,Delhi,Auto,2022-08-07,Lapsed,25649.98,607560.08,Pending,92927.34,1628.28,Agent,UPI
CUST106275,POL206275,Swathi Das,27,Jaipur,Life,2024-08-12,Cancelled,32088.52,482477.0,Pending,85476.82,2879.24,Agent,UPI
CUST106276,POL206276,Vijay Reddy,44,Coimbatore,Term Life,2021-08-24,Lapsed,18595.19,508286.7,No Claim,0.0,1996.51,Branch,Credit Card
CUST106277,POL206277,Divya Verma,52,Kolkata,Health,2021-02-25,Active,18591.0,321187.1,No Claim,0.0,625.9,Agent,Debit Card
CUST106278,POL206278,Meena Rao,31,Hyderabad,Travel,2021-12-26,Active,7491.73,191084.6,Pending,21537.55,778.71,Agent,UPI
CUST106279,POL206279,Rahul Patel,36,Jaipur,Travel,2021-04-20,Lapsed,8457.17,135978.6,Under Review,11467.45,842.97,Branch,Auto Debit
CUST106280,POL206280,Karthik Das,45,Coimbatore,Annuity,2021-07-11,Active,42321.29,683849.11,No Claim,0.0,3988.56,Online,Debit Card
CUST106281,POL206281,Santhosh Iyer,64,Kolkata,Auto,2023-06-23,Active,14366.03,355938.43,Approved,66620.71,953.53,Online,Auto Debit
CUST106282,POL206282,Santhosh Das,40,Mumbai,Home,2024-01-22,Active,23151.23,460002.73,No Claim,0.0,1768.04,Agent,Credit Card
CUST106283,POL206283,Divya Verma,71,Jaipur,Health,2023-05-12,Active,21548.5,293912.25,No Claim,0.0,1461.63,Branch,UPI
CUST106284,POL206284,Santhosh Reddy,55,Pune,Home,2022-07-22,Active,22850.73,604833.1,No Claim,0.0,1625.17,Broker,Auto Debit
CUST106285,POL206285,Rahul Menon,63,Jaipur,Auto,2023-12-20,Active,17769.48,388413.36,No Claim,0.0,1450.99,Online,UPI
CUST106286,POL206286,Amit Sharma,52,Mumbai,Auto,2022-10-12,Active,10661.4,234102.16,Denied,30564.28,738.87,Online,Credit Card
CUST106287,POL206287,Pooja Sharma,27,Coimbatore,Term Life,2021-02-08,Lapsed,24511.49,618750.42,Under Review,32290.06,1853.39,Online,Debit Card
CUST106288,POL206288,Kavya Verma,40,Bengaluru,Life,2025-04-13,Cancelled,43740.29,956638.6,No Claim,0.0,3769.88,Agent,Debit Card
CUST106289,POL206289,Vijay Kumar,70,Jaipur,Term Life,2023-12-09,Active,14944.25,204419.31,Approved,13950.45,704.91,Online,UPI
CUST106290,POL206290,Karthik Kumar,40,Coimbatore,Term Life,2024-12-14,Active,20641.17,169819.21,No Claim,0.0,1889.03,Partner,Debit Card
CUST106291,POL206291,Ravi Rao,27,Mumbai,Auto,2022-09-29,Active,25890.85,656350.4,No Claim,0.0,3029.97,Branch,UPI
CUST106292,POL206292,Priya Gupta,63,Bengaluru,Auto,2023-11-03,Lapsed,16257.49,472477.24,Approved,89015.76,643.9,Online,Credit Card
CUST106293,POL206293,Neha Menon,42,Kolkata,Health,2021-02-05,Active,19025.43,453319.25,Pending,77154.36,2127.98,Branch,Auto Debit
CUST106294,POL206294,Ravi Singh,52,Kolkata,Annuity,2021-04-11,Active,35076.01,918119.66,No Claim,0.0,2188.27,Online,Credit Card
CUST106295,POL206295,Kavya Nair,34,Delhi,Life,2025-12-23,Active,32357.71,873760.94,Pending,97819.61,3610.32,Partner,Cash
CUST106296,POL206296,Arun Verma,71,Delhi,Home,2024-01-15,Active,17366.8,235569.54,No Claim,0.0,1075.62,Agent,Debit Card
CUST106297,POL206297,Anjali Singh,67,Ahmedabad,Home,2025-03-20,Lapsed,16274.86,257975.78,No Claim,0.0,1488.0,Broker,UPI
CUST106298,POL206298,Divya Nair,37,Pune,Annuity,2024-05-31,Cancelled,50833.04,1227501.69,No Claim,0.0,3851.85,Branch,Bank Transfer
CUST106299,POL206299,Vijay Sharma,36,Chennai,Term Life,2024-09-23,Active,12927.79,228407.56,No Claim,0.0,1227.92,Agent,Debit Card
CUST106300,POL206300,Manoj Pillai,71,Mumbai,Home,2021-06-15,Active,9655.16,212519.6,Approved,30919.5,870.37,Online,Debit Card
CUST106301,POL206301,Rahul Verma,58,Chennai,Life,2022-01-18,Active,20591.7,286683.74,No Claim,0.0,2386.65,Online,UPI
CUST106302,POL206302,Meena Pillai,63,Delhi,Health,2024-10-31,Active,29136.92,691360.74,Under Review,22856.85,1424.93,Agent,Credit Card
CUST106303,POL206303,Santhosh Das,42,Delhi,Life,2025-02-03,Active,19873.53,418759.69,Pending,79971.43,2245.74,Online,Bank Transfer
CUST106304,POL206304,Amit Pillai,48,Mumbai,Term Life,2023-03-01,Active,16291.95,473572.91,No Claim,0.0,736.92,Agent,Cash
CUST106305,POL206305,Ravi Verma,68,Jaipur,Travel,2025-07-24,Active,9864.72,279339.6,No Claim,0.0,973.07,Online,Cash
CUST106306,POL206306,Manoj Rao,58,Ahmedabad,Travel,2021-01-31,Active,4577.64,93144.1,Approved,23217.87,500.0,Online,UPI
CUST106307,POL206307,Priya Singh,47,Coimbatore,Home,2024-10-30,Lapsed,16964.87,229653.84,Denied,84063.59,500.0,Online,UPI
CUST106308,POL206308,Manoj Sharma,68,Hyderabad,Auto,2021-01-11,Active,19919.61,329873.32,No Claim,0.0,500.0,Broker,Auto Debit
CUST106309,POL206309,Arun Das,47,Delhi,Life,2024-08-18,Active,16448.62,398725.12,Denied,71975.65,1184.93,Broker,UPI
CUST106310,POL206310,Manoj Mehta,62,Pune,Health,2021-04-06,Lapsed,14893.04,257282.0,No Claim,0.0,500.0,Broker,UPI
CUST106311,POL206311,Divya Iyer,37,Delhi,Life,2024-04-28,Active,44672.09,1165484.23,Approved,163472.4,5121.15,Online,Cash
CUST106312,POL206312,Ravi Patel,65,Ahmedabad,Travel,2022-03-29,Active,10446.33,138436.75,No Claim,0.0,500.0,Branch,Credit Card
CUST106313,POL206313,Anjali Verma,30,Delhi,Life,2021-07-11,Active,42339.48,1057064.32,No Claim,0.0,2900.5,Online,UPI
CUST106314,POL206314,Naveen Mehta,59,Ahmedabad,Travel,2022-05-01,Active,6662.8,168356.07,Approved,10768.63,500.0,Branch,UPI
CUST106315,POL206315,Aishwarya Pillai,68,Coimbatore,Home,2024-07-13,Active,18033.53,217368.4,Pending,36553.09,1306.61,Agent,UPI
CUST106316,POL206316,Divya Mehta,29,Coimbatore,Auto,2024-12-18,Active,26218.2,260695.52,Pending,120827.57,1070.88,Online,UPI
CUST106317,POL206317,Anjali Mehta,36,Hyderabad,Life,2024-02-26,Active,36225.25,769083.32,No Claim,0.0,3862.86,Branch,Debit Card
CUST106318,POL206318,Kavya Singh,58,Delhi,Health,2021-08-26,Active,33762.21,845471.24,No Claim,0.0,718.43,Broker,UPI
CUST106319,POL206319,Priya Kumar,54,Mumbai,Health,2024-10-10,Active,19740.93,565168.69,Approved,78935.45,1523.1,Agent,UPI
CUST106320,POL206320,Suresh Joshi,64,Pune,Travel,2024-02-10,Active,8037.67,184985.54,No Claim,0.0,500.0,Agent,Auto Debit
CUST106321,POL206321,Naveen Kumar,40,Hyderabad,Life,2025-01-09,Active,32864.79,756856.25,No Claim,0.0,1361.3,Agent,Auto Debit
CUST106322,POL206322,Amit Menon,45,Coimbatore,Term Life,2024-09-28,Expired,29394.98,515586.66,No Claim,0.0,1215.84,Partner,Auto Debit
CUST106323,POL206323,Karthik Menon,30,Mumbai,Travel,2024-03-14,Active,9853.25,147513.71,No Claim,0.0,500.0,Agent,Bank Transfer
